1955,געליע,בוענאס איירעס,ניט צו דערציילן. דערציילונגען,"ליכט, מיכל"
1962,,פאריז,די בלויע שעה,"ליכטענשטיין, מ. ח."
1956,ר. ל. בוך קאמיטעט,וואשינגטאן,לירישע קלאנגען,"לינאוו, רחל"
1940,פארלאג ארגענטינע,בוענאס איירעס,די רויבפייגל פון לא פלארידא,"לינטש, בעניטא - קאץ פ."
1958,היימלאנד,בוענאס איירעס,אין און פערציק יאר,"לינקאווסקי, י"
1949,,תל אביב,אונדזערס. זאמלונג פאר ליטעראטור און קריטיק,"ליס, א - א. ריוועס (רעד)"
1978,י. ל. פרץ,תל אביב,"Lis, A. (1978). In der mekhitse fun shafer. Tel Aviv, Peretz.","ליס, אברהם"
1985,י. ל. פרץ,תל אביב,"Lis, A. (1985). Shmuesn bik*sav. Tel-Aviv, Farlag Y.L. Perets.","ליס, אברהם"
1960,י. ל. פרץ,תל אביב,היים און דויער,"ליס, אברהם"
1942,פארלאג הספר,לאנדאן,"פאר, דו קליינער קאזאק!. דערציילונג","ליסקי, י. א."
1937,נאראדיצקי פארלאג,לאנדאן,פראדוקטיוויזאציע. דערציילונגען,"ליסקי, י. א."
1937,,ניו יארק,די צוקונפט. יאנואר-דעצעמבער,"ליעסין, א"
,פארווערטס,ניו יארק,די צוקונפט.,"ליעסין, א (רעד)"
1954,ציקא,ניו יארק,זכרונות און בילדער,"ליעסין, אברהם"
1967,ייווא,בוענאס איירעס,אידעאלאגיע פון יידישן אלף-בית,"ליפינער, אליהו"
1949,ייווא,בוענאס איירעס,ביי די טייכן פון פארטוגאל,"ליפינער, אליהו"
1959,,לאנדאן,ברית מלח,"ליפמאן-העלער, יום טוב"
,,,[הומאריסטישע דערציילונגען. איינאקטערס.],"ליפצין, סעם"
1955,אידישער שרייבער פאראיין ביים איקוף,ניו יארק,א ווארט פאר א ווארט.,"ליפצין, סעם"
1945,"""אמכא"" פארלאג",ניו יארק,הערט א מעשה.,"ליפצין, סעם"
1963,יידיש בוך,ווארשע,מיט א פריילעך פנים.,"ליפצין, סעם"
1969,איקוף,ניו יארק,מיין גארטן,"ליפצין, סעם"
1952,"""אמכא"" פארלאג",ניו יארק,פאר פרייד און פרידן,"ליפצין, סעם"
1957,"""אמכא"" פארלאג",ניו יארק,פאר קליין און גרויס. הומאריסטישע לידער.,"ליפצין, סעם"
1944,אמכא פארלאג,ניו יארק,קוועקזילבער'ס פענשטיפערייען,"ליפצין, סעם"
1949,"""אמכא"" פארלאג",ניו יארק,שפיל צום ציל,"ליפצין, סעם (קוועקזילבער)"
1934,פרדס,ניו יארק,תורה ווערטלעך און אנעקדאטען.,"ליפקין הכהן, ישראל"
1944,מתנות,ניו יארק,דורות דערציילן,"ליפשיץ, י"
1955,ייווא,בוענאס איירעס,מאריס ראזענפעלדס בריוו.,"ליפשיץ, י"
1955,ייווא,בוענאס איירעס,מאריס ראזענפעלדס בריוו,"ליפשיץ, י (רעד)"
1927,,ניו יארק,זיך געפונען,"ליפשיץ, יהודה לייב"
1967,סאוועטסקי פיסאטעל,מאסקווע,בא זיך אין דער היים. געוויילטע לידער,"ליפשיץ, מענדל"
1979,אייגנס,תל אביב,חלומות און ווירקלעכקייט,"ליפשיץ, שפרה"
1953,,וואשינגטאן,ריישער יידן. זכרונות פון ריישע ביז ניו יארק,"לעדער, צבי שמחה"
1960,צענטראל-פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,פון יענער זייט פארהאנג.,"לעדערמאן, דוד"
1988,דער אידישער אוצר,ני - ברוקלין,דער שר פון קוצי. השר מקוצי.,"לעהמאן, מאיר"
1927,מאקס נ. מייזעל,ניו יארק,די מאדערנע אידישע שול,"לעהרער, ל"
1959,מתנות,ניו יארק,אזוי זענען יידן,"לעהרער, לייבוש"
1934,מתנות,ניו יארק,אזוי זענען מענטשן. שמועסן וועגן דער מענטשלעכער נאטור,"לעהרער, לייבוש"
1940,מתנות,ניו יארק,יידישקייט און אנדערע פראבלעמען.,"לעהרער, לייבוש"
1959,מתנות,ניו יארק,פון דור צו דור,"לעהרער, לייבוש"
1937,מתנות,ניו יארק,פסיכאלאגיע און דערציאונג,"לעהרער, לייבוש"
1933,ייווא,ווילנע,שריפטן פאר פסיכאלאגיע און פעדאגאגיק.,"לעהרער, לייבוש"
,,ניו יארק,קינדער-זשורנאל.,"לעהרער, ליפא (רעד)"
1935,פריינט,תל אביב,אונטער בלויע הימלען. א בינטל לידער,"לעוו, אברהם"
1937,פארלאג פריינט,תל אביב,אין דיין טיר. לידער,"לעוו, אברהם"
1967,המנורה,תל אביב,אין קלעם,"לעוו, אברהם"
1960,י. ל. פרץ,תל אביב,ביימער אין ווינט,"לעוו, אברהם"
1971,י. ל .פרץ,תל אביב,בלעטער פון קיבוץ,"לעוו, אברהם"
1953,הקיבוץ המאוחד,הקיבוץ המאוחד,היים און פעלד. לידער און פאעמעס,"לעוו, אברהם"
1958,י. ל. פרץ,תל אביב,אין געראנגל. געקליבענע שריפטן,"לעוו, יצחק"
1958,י. ל. פרץ,תל אביב,אין געראנגל. געראנגל,"לעוו, יצחק"
1973,פארלאג סאוועטסקי פיסאטעל,מאסקווע,קימאט א לעגענדע,"לעוו, מ"
1941,שולזינגער ברידער,ניו יארק,פרקים יידישע געשיכטע.,"לעוו, שמחה"
1958,מרים לעווי,לאנדאן,געזאמלטע שריפטן. עסייען.,"לעווי, יוסף הלל"
1937,ביליקע ביכער פארלאג,ריגע,אונדזער שפראך. לערנבוך. פארן פערטן און פינפטן קלאס.,"לעוויט, ה - י. סטול"
1935,אקטאבער בר,ניו יארק,14 פראלעטארישע איינאקטערס,"לעוויט, מאריס"
1960,,תל אביב,אדאלף אייכמאן. דער בוכאלטער פון טויט,"לעוויטאן, בר"
1931,קלעצקין פארלאג,ווילנע,איבערלעבענישן,"לעווין, גרשון"
1923,פארלאג בעללעטר,ניו יארק,20 ערצעהלונגען,"לעווין, ז"
1974,פארלאג פון אנקע און הערשל באכראך,מעלבורן,די סאגע פון די זעקס טעג,"לעווין, י. מ."
1922,אידישע שול פארלאג,ניו יארק,די נייע אידישע שול. כרעסטאמאטיע,"לעווין, יעקב"
1922,"אידישע שול, היברו פאבלישינג קא",ניו יארק,דער אנפאנגער. לייענבוך.,"לעווין, יעקב"
1925,"אידישע שול, היברו פאבלישינג קא",ניו יארק,דער אנפאנגער. לייענבוך.,"לעווין, יעקב"
1934,"אידישע שול, היברו פאבלישינג קא",ניו יארק,דער אנפאנגער. לייענבוך.,"לעווין, יעקב"
1923,"אידישע שול, היברו פאבלישינג קא",ניו יארק,דער אנפאנגער. לייענבוך.,"לעווין, יעקב"
1933,"אידישע שול, היברו פאבלישינג קא",ניו יארק,דער אנפאנגער. לייענבוך.,"לעווין, יעקב"
1933,"אידישע שול, היברו פאבלישינג קא",ניו יארק,דער אנפאנגער. לייענבוך. פערטער טייל,"לעווין, יעקב"
1945,"אידישע שול פארלאג, היברו פאבלישינג קא",ניו יארק,דער נייער אנפאנגער.,"לעווין, יעקב"
1962,צענטראל פארבאנד פאר פוילישע יידן אין ארגענטינע,בוענאס איירעס,יידן אין אלטן פוילן. היסטארישע עסייען,"לעווין, יצחק דר"
1978,פארלאג ארטאדאקסישע ביבליאטעק,ניו יארק,געשטאלטן און געשעענישן,"לעווין, יצחק דר הרב"
1916,ארבייטער רינג ביבליאטעק,ניו יארק,דער טרייד יוניאניזם.,"לעווין, ל דר"
1980,אור תו,תל אביב,אין דער וועלט פון געזאנגען.,"לעווין, לייבו"
1977,,רחובות,פינעף לידער,"לעווין, לייבו - מערבוים-אייזיגענר, זלמה"
1910,EAGLE PUBLISHING CO,מאנטרעאל,קינדער ערציהונג ביי אידען. א היסטארישע נאכפארשונג,"לעווין, משה אלימלך"
1971,ס. ד. לעווין בוך-קאמיטעט,ניו יארק,א קאפיטעל פון מיין לעבן. זכרונות,"לעווין, ס. ד."
1946,ש. ל. בוך קאמיטעט,ניו יארק,אונטערערדישע קעמפער.,"לעווין, שלום"
1940,פארלאג א.א. בידערמאן,ניו יארק,חזיונות,"לעווין, שמואל"
1959,יידישער בוך-געמיינשאפט,בוענאס איירעס,צווישן צוויי תהומען. דער ערשטער באנד פון א טרילאגיע,"לעווין, שמואל"
1962,יידישער בוך-געמיינשאפט,בוענאס איירעס,שווארצע בערג און בלויע טארן. צווייטער טייל,"לעווין, שמואל"
1915,אמעריקאנער ציוניסטישע פעדעראציאן,ניו יארק,אין מלחמה-צייטן,"לעווין, שמריה דר"
1948,,ניו יארק,ווינטן אפ'ן ים,"לעווינסאן, אלכסנדר"
1970,,תל אביב,דויער אויף טרערן,"לעווענטער, יצחק"
1928,היברו פאבלישינג קא,ניו יארק,ספר כתובים.,"לעטעריס, מאיר הלוי (רעד)"
1947,ציקא,ניו יארק,א ייד אויפן ים,"לעיעלעס, א"
1933,ארויסגעגעבן פון אויטאר,ניו יארק,צו דיר - צו מיר. פאעמע,"לעיעלעס, א"
1938,פארלאג סיגנאל באם פראלעטפען,ניו יארק,שאטנס אויף דער זון,"לעלטשוק, בערטא"
1962,,פאריז,טעג פון שרעק. דעראינערונגען פון דער מלחמה,"לעמעל, יעקב צבי"
1911,ארבייטער פריינד,ניו יארק,האשיש.,"לעמערמייער, פריץ"
1986,ישראל בוך,תל אביב,באלאדע פון א חלום,"לעמפעל, בלומע"
1944,דער עמעס,מאסקווע,לענין. אויסגעוויילטע ווערק. ערשטער טייל,"לענין, וו. אי."
1944,דער עמעס,מאסקווע,לענין. אויסגעוויילטע ווערק. צווייטער טייל,"לענין, וו. אי."
1921,נייע וועלט,ניו יארק,טעאריע און פראקטיק פון רעוואלוציע.,"לענין, ניקאלאי - ב. סאלוצקי (רעד)"
1893,אלמנה ואחים ראם,ווילנע,ספר מורה הלשון,"לערנער, חיים צבי"
1977,י. ל. פרץ,תל אביב,ביז ס'הייבט אן טאגן,"לערנער, יאסל"
1979,ניי לעבן,תל אביב,ביים אפענעם פענצטער,"לערנער, יאסל"
1983,ה. לייוויק,תל אביב,לידער און מעשהלעך מיט א גוטן מיין,"לערנער, יאסל"
1975,י. ל. פרץ,תל אביב,פון כעלעמער פינקס,"לערנער, יאסל"
1953,,בוענאס איירעס,אין אומרויקע צייטן. דערציילונגען,"לערנער, פאליק"
1961,,בוענאס איירעס,צו גאסאט אויף א ווייל,"לערנער, פאליק"
1948,ציקא,ניו יארק,"Lerer, J. (1948). Lider un poemen. Nyu-York, Tsiko.","לערער, יחיאל"
1948,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,מיין היים.,"לערער, יחיאל"
1945,א געזעלשאפטלעכער קאמיטעט,בוענאס איירעס,מוטער חנה פון גראבאוויעץ. פאעמע,"לערער, נחמה"
1947,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,אויפן ראנד פון אפגרונד,"לעשטשינסקי, יעקב"
1922,כלל פארלאג,בערלין,דאס אידישע פאלק אין ציפערן,"לעשצינסקי, יעקב"
1951,צענטראל פארבאנד פון פוילישע יידן אין ארגענטינע,בוענאס איירעס,ערב חורבן.,"לעשצינסקי, יעקב"
1955,שולזאן פארלאג,ניו יארק,ליטערארישע עסייען.,"לעשצינסקי, ש"
1923,מחבר,ניו יארק,דאס שפיגל פון דער איסט סייד,"מאגידאוו, יעקב"
1954,פריינד פון פראגרעסיוון ישראל,ניו יארק,בונדישע אידעאלאגיע אין א נייער אויפלאגע,"מאהלער, רפאל"
